tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
zhang	This study		1.1	319.1	-35.7	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.460999999999999e-07	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	760	pmagpy-4.2.17	NA92-42Dd	u	2019-01-05T13:51:00Z	0	0.0	0.0	0.0	5	573.0
zhang	This study		0.7	319.5	-40.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.684e-07	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	761	pmagpy-4.2.17	NA92-42Dd	u	2019-01-05T15:37:00Z	0	3e-05	0.0	-90.0	6	373.0
zhang	This study		0.5	319.5	-71.3	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.128e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	762	pmagpy-4.2.17	NA92-42Dd	u	2019-01-05T17:43:00Z	0	3e-05	0.0	-90.0	7	573.0
zhang	This study		0.2	329.8	-78.8	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.054e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	763	pmagpy-4.2.17	NA92-42Dd	u	2019-01-06T08:16:00Z	0	3e-05	0.0	-90.0	8	623.0
zhang	This study		1.3	317.6	-45.3	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.8359999999999997e-07	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	764	pmagpy-4.2.17	NA92-42Dd	u	2019-01-06T10:33:00Z	0	0.0	0.0	0.0	9	623.0
zhang	This study		1.5	316.7	-42.1	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.6510000000000002e-07	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	765	pmagpy-4.2.17	NA92-42Dd	u	2019-01-06T12:39:00Z	0	0.0	0.0	0.0	10	673.0
zhang	This study		0.1	349.8	-84.5	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.612e-07	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	766	pmagpy-4.2.17	NA92-42Dd	u	2019-01-06T14:45:00Z	0	3e-05	0.0	-90.0	11	573.0
zhang	This study		0.2	345.1	-85.8	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.072e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	767	pmagpy-4.2.17	NA92-42Dd	u	2019-01-06T16:52:00Z	0	3e-05	0.0	-90.0	12	673.0
zhang	This study		0.1	5.3	-87.1	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.098e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	768	pmagpy-4.2.17	NA92-42Dd	u	2019-01-07T09:55:00Z	0	3e-05	0.0	-90.0	13	703.0
zhang	This study		0.8	317.1	-51.4	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.13e-07	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	769	pmagpy-4.2.17	NA92-42Dd	u	2019-01-07T12:08:00Z	0	0.0	0.0	0.0	14	703.0
zhang	This study		0.5	318.3	-45.4	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.586e-08	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	770	pmagpy-4.2.17	NA92-42Dd	u	2019-01-07T14:27:00Z	0	0.0	0.0	0.0	15	733.0
zhang	This study		0.1	36.1	-86.8	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.122e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	771	pmagpy-4.2.17	NA92-42Dd	u	2019-01-07T16:59:00Z	0	3e-05	0.0	-90.0	16	673.0
zhang	This study		0.2	57.4	-87.7	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.14e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	772	pmagpy-4.2.17	NA92-42Dd	u	2019-01-07T19:01:00Z	0	3e-05	0.0	-90.0	17	733.0
zhang	This study		0.1	73.9	-87.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.24e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	773	pmagpy-4.2.17	NA92-42Dd	u	2019-01-07T21:25:00Z	0	3e-05	0.0	-90.0	18	763.0
zhang	This study		1.3	321.8	-53.3	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.230000000000001e-08	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	774	pmagpy-4.2.17	NA92-42Dd	u	2019-01-08T09:32:00Z	0	0.0	0.0	0.0	19	763.0
zhang	This study		0.5	323.7	-51.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.598e-08	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	775	pmagpy-4.2.17	NA92-42Dd	u	2019-01-08T11:35:00Z	0	0.0	0.0	0.0	20	783.0
zhang	This study		0.1	62.3	-87.2	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.1120000000000001e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	776	pmagpy-4.2.17	NA92-42Dd	u	2019-01-08T13:31:00Z	0	3e-05	0.0	-90.0	21	733.0
zhang	This study		0.3	65.6	-87.3	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.0779999999999999e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	777	pmagpy-4.2.17	NA92-42Dd	u	2019-01-08T15:30:00Z	0	3e-05	0.0	-90.0	22	783.0
zhang	This study		0.7	67.2	24.4	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.642e-06	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	778	pmagpy-4.2.17	NA92-42De	u	2019-01-04T10:53:00Z	0	0.0	0.0	0.0	0	273.0
zhang	This study		0.6	65.0	24.3	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.604e-06	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	779	pmagpy-4.2.17	NA92-42De	u	2019-01-04T13:39:00Z	0	0.0	0.0	0.0	1	373.0
zhang	This study		0.5	64.2	23.9	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.5869999999999998e-06	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	780	pmagpy-4.2.17	NA92-42De	u	2019-01-04T16:02:00Z	0	3e-05	0.0	-90.0	2	373.0
zhang	This study		0.9	63.2	10.8	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.107e-06	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	781	pmagpy-4.2.17	NA92-42De	u	2019-01-05T09:03:00Z	0	3e-05	0.0	-90.0	3	473.0
zhang	This study		0.5	64.9	22.2	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.1490000000000001e-06	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	782	pmagpy-4.2.17	NA92-42De	u	2019-01-05T11:18:00Z	0	0.0	0.0	0.0	4	473.0
zhang	This study		1.4	63.7	23.2	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.1369999999999995e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	783	pmagpy-4.2.17	NA92-42De	u	2019-01-05T13:51:00Z	0	0.0	0.0	0.0	5	573.0
zhang	This study		0.7	67.8	18.9	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.994e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	784	pmagpy-4.2.17	NA92-42De	u	2019-01-05T15:37:00Z	0	3e-05	0.0	-90.0	6	373.0
zhang	This study		0.4	65.8	-58.1	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.117e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	785	pmagpy-4.2.17	NA92-42De	u	2019-01-05T17:43:00Z	0	3e-05	0.0	-90.0	7	573.0
zhang	This study		0.4	74.9	-74.7	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.085e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	786	pmagpy-4.2.17	NA92-42De	u	2019-01-06T08:17:00Z	0	3e-05	0.0	-90.0	8	623.0
zhang	This study		1.1	60.3	6.7	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.6550000000000002e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	787	pmagpy-4.2.17	NA92-42De	u	2019-01-06T10:33:00Z	0	0.0	0.0	0.0	9	623.0
zhang	This study	average of multiple measurements	0.9	64.8	14.4	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.835e-08	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	788	pmagpy-4.2.17	NA92-42De	u	2019-01-06T12:40:00Z	0	0.0	0.0	0.0	10	673.0
zhang	This study		0.2	75.6	-82.9	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.079999999999999e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	789	pmagpy-4.2.17	NA92-42De	u	2019-01-06T14:46:00Z	0	3e-05	0.0	-90.0	11	573.0
zhang	This study		0.3	68.2	-83.7	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.079e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	790	pmagpy-4.2.17	NA92-42De	u	2019-01-06T16:52:00Z	0	3e-05	0.0	-90.0	12	673.0
zhang	This study		0.2	90.3	-87.1	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.556e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	791	pmagpy-4.2.17	NA92-42De	u	2019-01-07T09:56:00Z	0	3e-05	0.0	-90.0	13	703.0
zhang	This study		0.8	58.4	-7.4	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.256e-08	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	792	pmagpy-4.2.17	NA92-42De	u	2019-01-07T12:09:00Z	0	0.0	0.0	0.0	14	703.0
zhang	This study		1.5	54.3	12.4	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.562e-08	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	793	pmagpy-4.2.17	NA92-42De	u	2019-01-07T14:27:00Z	0	0.0	0.0	0.0	15	733.0
zhang	This study		0.2	74.9	-89.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.673999999999999e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	794	pmagpy-4.2.17	NA92-42De	u	2019-01-07T17:00:00Z	0	3e-05	0.0	-90.0	16	673.0
zhang	This study		0.2	92.1	-87.7	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.786e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	795	pmagpy-4.2.17	NA92-42De	u	2019-01-07T19:01:00Z	0	3e-05	0.0	-90.0	17	733.0
zhang	This study		0.2	26.9	-89.6	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.002e-06	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	796	pmagpy-4.2.17	NA92-42De	u	2019-01-07T21:26:00Z	0	3e-05	0.0	-90.0	18	763.0
zhang	This study		0.6	41.9	-57.9	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.943e-08	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	797	pmagpy-4.2.17	NA92-42De	u	2019-01-08T09:33:00Z	0	0.0	0.0	0.0	19	763.0
zhang	This study		0.9	51.6	-17.7	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.6259999999999998e-08	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	798	pmagpy-4.2.17	NA92-42De	u	2019-01-08T11:35:00Z	0	0.0	0.0	0.0	20	783.0
zhang	This study		0.2	65.9	-89.1	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.925e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	799	pmagpy-4.2.17	NA92-42De	u	2019-01-08T13:32:00Z	0	3e-05	0.0	-90.0	21	733.0
zhang	This study		0.2	103.1	-88.7	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.752e-07	3.0	273.0	NA92-42De_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	800	pmagpy-4.2.17	NA92-42De	u	2019-01-08T15:30:00Z	0	3e-05	0.0	-90.0	22	783.0
zhang	This study		0.7	276.2	-31.2	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.089e-06	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	801	pmagpy-4.2.17	NA92-42Df	u	2019-01-04T10:54:00Z	0	0.0	0.0	0.0	0	273.0
zhang	This study		0.7	273.6	-30.2	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.081e-06	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	802	pmagpy-4.2.17	NA92-42Df	u	2019-01-04T13:40:00Z	0	0.0	0.0	0.0	1	373.0
zhang	This study		0.8	276.7	-30.6	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.094e-06	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	803	pmagpy-4.2.17	NA92-42Df	u	2019-01-04T16:02:00Z	0	3e-05	0.0	-90.0	2	373.0
zhang	This study		0.6	280.0	-38.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.051e-06	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	804	pmagpy-4.2.17	NA92-42Df	u	2019-01-05T09:04:00Z	0	3e-05	0.0	-90.0	3	473.0
zhang	This study		0.4	278.4	-27.7	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.288e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	805	pmagpy-4.2.17	NA92-42Df	u	2019-01-05T11:19:00Z	0	0.0	0.0	0.0	4	473.0
zhang	This study		0.7	280.6	-24.7	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.249e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	806	pmagpy-4.2.17	NA92-42Df	u	2019-01-05T13:52:00Z	0	0.0	0.0	0.0	5	573.0
zhang	This study		1.1	281.6	-29.4	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.414e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	807	pmagpy-4.2.17	NA92-42Df	u	2019-01-05T15:38:00Z	0	3e-05	0.0	-90.0	6	373.0
zhang	This study		0.2	279.4	-68.6	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.461e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	808	pmagpy-4.2.17	NA92-42Df	u	2019-01-05T17:43:00Z	0	3e-05	0.0	-90.0	7	573.0
zhang	This study		0.2	275.0	-78.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.267000000000001e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	809	pmagpy-4.2.17	NA92-42Df	u	2019-01-06T08:18:00Z	0	3e-05	0.0	-90.0	8	623.0
zhang	This study		0.8	282.3	-37.5	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.648e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	810	pmagpy-4.2.17	NA92-42Df	u	2019-01-06T10:34:00Z	0	0.0	0.0	0.0	9	623.0
zhang	This study		0.9	284.8	-34.2	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.663e-08	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	811	pmagpy-4.2.17	NA92-42Df	u	2019-01-06T12:40:00Z	0	0.0	0.0	0.0	10	673.0
zhang	This study		0.2	261.1	-84.7	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.652e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	812	pmagpy-4.2.17	NA92-42Df	u	2019-01-06T14:46:00Z	0	3e-05	0.0	-90.0	11	573.0
zhang	This study		0.3	255.5	-84.9	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.431e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	813	pmagpy-4.2.17	NA92-42Df	u	2019-01-06T16:53:00Z	0	3e-05	0.0	-90.0	12	673.0
zhang	This study		0.2	246.2	-87.6	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.584e-07	3.0	273.0	NA92-42Df_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	814	pmagpy-4.2.17	NA92-42Df	u	2019-01-07T09:56:00Z	0	3e-05	0.0	-90.0	13	703.0
